,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,SEASON,SEASON_TYPE
22,22015,2544,0021500833,"FEB 22, 2016",CLE vs. DET,L,37,5,18,0.278,0,4,0.0,2,2,1.0,1,7,8,5,3,0,6,2,12,-4,1,2015-16,Regular
23,22015,2544,0021500824,"FEB 21, 2016",CLE @ OKC,W,37,11,22,0.5,2,5,0.4,1,1,1.0,3,4,7,11,3,0,5,3,25,22,1,2015-16,Regular
24,22015,2544,0021500803,"FEB 18, 2016",CLE vs. CHI,W,35,11,19,0.579,0,2,0.0,3,3,1.0,2,7,9,9,0,1,2,3,25,13,1,2015-16,Regular
25,22015,2544,0021500795,"FEB 10, 2016",CLE vs. LAL,W,37,12,22,0.545,3,6,0.5,2,5,0.4,1,6,7,11,1,0,1,1,29,16,1,2015-16,Regular
26,22015,2544,0021500775,"FEB 08, 2016",CLE vs. SAC,W,31,8,16,0.5,1,2,0.5,4,5,0.8,1,9,10,10,2,1,4,1,21,16,1,2015-16,Regular
27,22015,2544,0021500763,"FEB 06, 2016",CLE vs. NOP,W,37,11,20,0.55,2,5,0.4,3,3,1.0,0,3,3,8,1,0,2,2,27,8,1,2015-16,Regular
28,22015,2544,0021500755,"FEB 05, 2016",CLE vs. BOS,L,38,9,23,0.391,0,5,0.0,12,17,0.706,3,4,7,4,2,1,6,2,30,-7,1,2015-16,Regular
29,22015,2544,0021500735,"FEB 03, 2016",CLE @ CHA,L,39,10,21,0.476,0,3,0.0,3,5,0.6,0,6,6,6,1,2,1,1,23,-9,1,2015-16,Regular
30,22015,2544,0021500721,"FEB 01, 2016",CLE @ IND,W,44,9,22,0.409,0,5,0.0,6,10,0.6,2,10,12,6,2,1,1,2,24,-1,1,2015-16,Regular
31,22015,2544,0021500713,"JAN 30, 2016",CLE vs. SAS,W,34,10,17,0.588,0,2,0.0,9,11,0.818,1,4,5,7,2,2,2,2,29,14,1,2015-16,Regular
32,22015,2544,0021500699,"JAN 29, 2016",CLE @ DET,W,36,7,16,0.438,0,2,0.0,6,7,0.857,1,8,9,8,1,0,1,3,20,19,1,2015-16,Regular
33,22015,2544,0021500684,"JAN 27, 2016",CLE vs. PHX,W,31,7,8,0.875,0,1,0.0,7,7,1.0,0,3,3,9,0,0,2,2,21,16,1,2015-16,Regular
34,22015,2544,0021500667,"JAN 25, 2016",CLE vs. MIN,W,38,11,15,0.733,1,1,1.0,2,3,0.667,0,4,4,9,1,1,5,2,25,1,1,2015-16,Regular
35,22015,2544,0021500659,"JAN 23, 2016",CLE vs. CHI,L,40,11,27,0.407,0,5,0.0,4,7,0.571,3,10,13,9,2,1,1,3,26,-2,1,2015-16,Regular
36,22015,2544,0021500640,"JAN 21, 2016",CLE vs. LAC,W,35,9,17,0.529,1,4,0.25,3,5,0.6,1,4,5,12,0,0,0,4,22,21,1,2015-16,Regular
37,22015,2544,0021500631,"JAN 20, 2016",CLE @ BKN,W,29,7,12,0.583,1,1,1.0,2,4,0.5,0,1,1,5,1,1,4,1,17,15,1,2015-16,Regular
38,22015,2544,0021500622,"JAN 18, 2016",CLE vs. GSW,L,33,7,16,0.438,0,3,0.0,2,2,1.0,1,4,5,5,1,1,3,1,16,-34,1,2015-16,Regular
39,22015,2544,0021500601,"JAN 15, 2016",CLE @ HOU,W,36,7,14,0.5,1,2,0.5,4,6,0.667,2,5,7,7,0,2,4,1,19,10,1,2015-16,Regular
40,22015,2544,0021500590,"JAN 14, 2016",CLE @ SAS,L,37,9,17,0.529,1,3,0.333,3,4,0.75,2,5,7,5,0,0,4,4,22,9,1,2015-16,Regular
41,22015,2544,0021500575,"JAN 12, 2016",CLE @ DAL,W,42,9,17,0.529,3,6,0.5,6,8,0.75,3,7,10,7,2,0,4,2,27,2,1,2015-16,Regular
42,22015,2544,0021500559,"JAN 10, 2016",CLE @ PHI,W,37,15,22,0.682,3,5,0.6,4,6,0.667,0,7,7,9,2,0,2,1,37,11,1,2015-16,Regular
43,22015,2544,0021500543,"JAN 08, 2016",CLE @ MIN,W,32,5,12,0.417,0,4,0.0,3,4,0.75,0,12,12,8,1,2,3,1,13,21,1,2015-16,Regular
44,22015,2544,0021500527,"JAN 06, 2016",CLE @ WAS,W,40,12,22,0.545,4,9,0.444,6,8,0.75,0,10,10,4,1,1,2,3,34,2,1,2015-16,Regular
45,22015,2544,0021500511,"JAN 04, 2016",CLE vs. TOR,W,31,7,11,0.636,1,2,0.5,5,8,0.625,0,2,2,7,3,0,2,1,20,11,1,2015-16,Regular
46,22015,2544,0021500499,"JAN 02, 2016",CLE vs. ORL,W,29,11,18,0.611,4,7,0.571,3,4,0.75,0,5,5,3,2,0,0,2,29,28,1,2015-16,Regular
47,22015,2544,0021500473,"DEC 29, 2015",CLE @ DEN,W,34,13,24,0.542,1,3,0.333,7,8,0.875,3,3,6,2,2,1,5,2,34,3,1,2015-16,Regular
48,22015,2544,0021500466,"DEC 28, 2015",CLE @ PHX,W,35,4,10,0.4,1,5,0.2,5,9,0.556,0,4,4,7,2,1,2,3,14,3,1,2015-16,Regular
49,22015,2544,0021500453,"DEC 26, 2015",CLE @ POR,L,26,4,13,0.308,0,3,0.0,4,5,0.8,0,4,4,5,0,0,3,2,12,-29,1,2015-16,Regular
50,22015,2544,0021500438,"DEC 25, 2015",CLE @ GSW,L,39,10,26,0.385,1,5,0.2,4,9,0.444,2,7,9,2,1,2,4,0,25,-9,1,2015-16,Regular
51,22015,2544,0021500424,"DEC 23, 2015",CLE vs. NYK,W,38,9,22,0.409,0,3,0.0,6,7,0.857,1,8,9,5,0,0,1,2,24,7,1,2015-16,Regular
52,22015,2544,0021500405,"DEC 20, 2015",CLE vs. PHI,W,25,10,17,0.588,0,3,0.0,3,4,0.75,0,5,5,4,3,1,2,0,23,33,1,2015-16,Regular
53,22015,2544,0021500384,"DEC 17, 2015",CLE vs. OKC,W,40,12,27,0.444,2,5,0.4,7,8,0.875,2,7,9,11,2,0,7,2,33,5,1,2015-16,Regular
54,22015,2544,0021500367,"DEC 15, 2015",CLE @ BOS,W,36,10,20,0.5,0,3,0.0,4,4,1.0,1,6,7,3,2,1,6,3,24,17,1,2015-16,Regular
55,22015,2544,0021500334,"DEC 11, 2015",CLE @ ORL,W,29,10,15,0.667,0,1,0.0,5,8,0.625,0,3,3,8,4,0,4,0,25,36,1,2015-16,Regular
56,22015,2544,0021500313,"DEC 08, 2015",CLE vs. POR,W,40,14,24,0.583,1,3,0.333,4,4,1.0,1,9,10,3,2,3,2,3,33,7,1,2015-16,Regular
57,22015,2544,0021500288,"DEC 04, 2015",CLE @ NOP,L,45,13,29,0.448,1,5,0.2,10,11,0.909,2,5,7,8,1,1,5,4,37,-4,1,2015-16,Regular
58,22015,2544,0021500262,"DEC 01, 2015",CLE vs. WAS,L,37,8,20,0.4,0,3,0.0,8,8,1.0,4,9,13,4,1,1,9,3,24,-12,1,2015-16,Regular
59,22015,2544,0021500240,"NOV 28, 2015",CLE vs. BKN,W,36,10,22,0.455,1,6,0.167,5,6,0.833,2,7,9,5,1,0,2,0,26,-1,2,2015-16,Regular
60,22015,2544,0021500227,"NOV 27, 2015",CLE @ CHA,W,38,8,20,0.4,2,5,0.4,7,9,0.778,2,11,13,5,0,0,3,2,25,1,1,2015-16,Regular
61,22015,2544,0021500219,"NOV 25, 2015",CLE @ TOR,L,40,6,16,0.375,1,5,0.2,11,12,0.917,2,4,6,8,0,0,2,1,24,13,1,2015-16,Regular
62,22015,2544,0021500203,"NOV 23, 2015",CLE vs. ORL,W,35,7,14,0.5,0,2,0.0,1,5,0.2,0,6,6,13,1,0,2,0,15,29,1,2015-16,Regular
63,22015,2544,0021500191,"NOV 21, 2015",CLE vs. ATL,W,33,8,15,0.533,1,2,0.5,2,2,1.0,2,9,11,8,0,2,3,1,19,17,1,2015-16,Regular
64,22015,2544,0021500176,"NOV 19, 2015",CLE vs. MIL,W,35,9,13,0.692,1,1,1.0,8,9,0.889,3,6,9,6,0,0,4,3,27,13,1,2015-16,Regular
65,22015,2544,0021500160,"NOV 17, 2015",CLE @ DET,L,40,11,21,0.524,4,7,0.571,4,5,0.8,0,6,6,3,0,0,4,3,30,-6,1,2015-16,Regular
66,22015,2544,0021500141,"NOV 14, 2015",CLE @ MIL,L,45,13,27,0.481,5,11,0.455,6,12,0.5,4,8,12,5,1,3,7,3,37,-2,1,2015-16,Regular
67,22015,2544,0021500130,"NOV 13, 2015",CLE @ NYK,W,39,12,21,0.571,0,2,0.0,7,10,0.7,0,3,3,6,2,1,3,4,31,17,1,2015-16,Regular
68,22015,2544,0021500106,"NOV 10, 2015",CLE vs. UTA,W,38,11,19,0.579,1,3,0.333,8,12,0.667,3,4,7,8,2,0,5,2,31,4,1,2015-16,Regular
69,22015,2544,0021500094,"NOV 08, 2015",CLE vs. IND,W,35,10,23,0.435,0,3,0.0,9,14,0.643,0,6,6,4,0,0,2,0,29,1,1,2015-16,Regular
70,22015,2544,0021500078,"NOV 06, 2015",CLE vs. PHI,W,36,12,22,0.545,3,5,0.6,4,6,0.667,0,4,4,13,2,0,2,1,31,24,1,2015-16,Regular
71,22015,2544,0021500063,"NOV 04, 2015",CLE vs. NYK,W,35,9,23,0.391,1,5,0.2,4,7,0.571,2,3,5,3,4,1,3,1,23,14,1,2015-16,Regular
72,22015,2544,0021500046,"NOV 02, 2015",CLE @ PHI,W,33,9,19,0.474,0,3,0.0,4,4,1.0,0,9,9,11,4,2,3,3,22,21,1,2015-16,Regular
73,22015,2544,0021500021,"OCT 30, 2015",CLE vs. MIA,W,34,13,19,0.684,0,2,0.0,3,5,0.6,2,3,5,4,1,0,4,3,29,7,1,2015-16,Regular
74,22015,2544,0021500011,"OCT 28, 2015",CLE @ MEM,W,31,4,13,0.308,0,3,0.0,4,8,0.5,1,6,7,5,3,0,3,1,12,10,1,2015-16,Regular
75,22015,2544,0021500002,"OCT 27, 2015",CLE @ CHI,L,36,12,22,0.545,1,5,0.2,0,3,0.0,0,10,10,5,1,0,1,3,25,1,1,2015-16,Regular
0,42016,2544,0041600405,"JUN 12, 2017",CLE @ GSW,L,46,19,30,0.633,2,5,0.4,1,4,0.25,2,11,13,8,2,1,2,3,41,-13,1,2016-17,Playoffs
1,42016,2544,0041600404,"JUN 09, 2017",CLE vs. GSW,W,41,11,22,0.5,3,8,0.375,6,10,0.6,1,9,10,11,1,0,2,2,31,30,1,2016-17,Playoffs
2,42016,2544,0041600403,"JUN 07, 2017",CLE vs. GSW,L,46,15,27,0.556,4,9,0.444,5,6,0.833,3,8,11,9,1,1,5,2,39,7,1,2016-17,Playoffs
3,42016,2544,0041600402,"JUN 04, 2017",CLE @ GSW,L,39,12,18,0.667,1,3,0.333,4,5,0.8,0,11,11,14,3,1,4,2,29,-11,1,2016-17,Playoffs
4,42016,2544,0041600401,"JUN 01, 2017",CLE @ GSW,L,40,9,20,0.45,2,6,0.333,8,12,0.667,3,12,15,8,0,2,8,4,28,-22,1,2016-17,Playoffs
5,42016,2544,0041600305,"MAY 25, 2017",CLE @ BOS,W,35,13,18,0.722,4,7,0.571,5,8,0.625,1,7,8,8,3,1,2,4,35,36,1,2016-17,Playoffs
6,42016,2544,0041600304,"MAY 23, 2017",CLE vs. BOS,W,38,15,27,0.556,1,6,0.167,3,4,0.75,0,5,5,6,1,1,5,4,34,7,1,2016-17,Playoffs
7,42016,2544,0041600303,"MAY 21, 2017",CLE vs. BOS,L,45,4,13,0.308,0,4,0.0,3,6,0.5,1,5,6,6,1,1,6,2,11,1,1,2016-17,Playoffs
8,42016,2544,0041600302,"MAY 19, 2017",CLE @ BOS,W,33,12,18,0.667,4,6,0.667,2,4,0.5,0,4,4,7,4,3,1,1,30,46,1,2016-17,Playoffs
9,42016,2544,0041600301,"MAY 17, 2017",CLE @ BOS,W,42,14,24,0.583,1,6,0.167,9,11,0.818,2,7,9,7,2,0,2,2,38,17,1,2016-17,Playoffs
10,42016,2544,0041600214,"MAY 07, 2017",CLE @ TOR,W,46,11,22,0.5,5,12,0.417,8,9,0.889,1,8,9,6,0,1,6,1,35,7,1,2016-17,Playoffs
11,42016,2544,0041600213,"MAY 05, 2017",CLE @ TOR,W,41,9,16,0.563,2,4,0.5,15,16,0.938,0,8,8,7,1,0,5,1,35,20,1,2016-17,Playoffs
12,42016,2544,0041600212,"MAY 03, 2017",CLE vs. TOR,W,37,10,14,0.714,4,6,0.667,15,21,0.714,1,5,6,4,3,2,3,3,39,24,1,2016-17,Playoffs
13,42016,2544,0041600211,"MAY 01, 2017",CLE vs. TOR,W,41,13,23,0.565,2,5,0.4,7,8,0.875,2,8,10,4,1,1,3,2,35,16,1,2016-17,Playoffs
14,42016,2544,0041600114,"APR 23, 2017",CLE @ IND,W,45,13,25,0.52,1,3,0.333,6,9,0.667,0,10,10,4,4,2,4,1,33,4,1,2016-17,Playoffs
15,42016,2544,0041600113,"APR 20, 2017",CLE @ IND,W,45,14,27,0.519,6,12,0.5,7,14,0.5,1,12,13,12,1,2,3,4,41,13,1,2016-17,Playoffs
16,42016,2544,0041600112,"APR 17, 2017",CLE vs. IND,W,42,11,20,0.55,0,2,0.0,3,6,0.5,0,10,10,7,4,4,8,2,25,6,1,2016-17,Playoffs
17,42016,2544,0041600111,"APR 15, 2017",CLE vs. IND,W,43,12,20,0.6,2,3,0.667,6,9,0.667,1,5,6,13,3,0,3,3,32,5,1,2016-17,Playoffs
0,22016,2544,0021601197,"APR 09, 2017",CLE @ ATL,L,47,11,21,0.524,1,3,0.333,9,10,0.9,3,13,16,10,1,0,3,6,32,2,1,2016-17,Regular
1,22016,2544,0021601179,"APR 07, 2017",CLE vs. ATL,L,41,12,15,0.8,1,2,0.5,2,6,0.333,1,7,8,7,2,0,5,0,27,-15,1,2016-17,Regular
2,22016,2544,0021601169,"APR 05, 2017",CLE @ BOS,W,39,14,22,0.636,1,4,0.25,7,7,1.0,2,8,10,6,1,2,3,3,36,32,1,2016-17,Regular
3,22016,2544,0021601156,"APR 04, 2017",CLE vs. ORL,W,37,7,14,0.5,0,3,0.0,4,6,0.667,1,10,11,11,2,1,6,2,18,17,1,2016-17,Regular
4,22016,2544,0021601150,"APR 02, 2017",CLE vs. IND,W,52,16,29,0.552,3,10,0.3,6,12,0.5,4,10,14,11,2,1,1,4,41,-1,1,2016-17,Regular
5,22016,2544,0021601128,"MAR 31, 2017",CLE vs. PHI,W,30,14,22,0.636,3,7,0.429,3,6,0.5,2,7,9,6,0,0,2,2,34,31,1,2016-17,Regular
6,22016,2544,0021601122,"MAR 30, 2017",CLE @ CHI,L,39,11,20,0.55,1,7,0.143,3,7,0.429,1,9,10,8,1,1,4,0,26,-3,1,2016-17,Regular
7,22016,2544,0021601099,"MAR 27, 2017",CLE @ SAS,L,30,7,17,0.412,0,3,0.0,3,6,0.5,3,5,8,8,0,0,2,3,17,-13,1,2016-17,Regular
8,22016,2544,0021601083,"MAR 25, 2017",CLE vs. WAS,L,41,10,21,0.476,0,4,0.0,4,6,0.667,3,8,11,8,0,1,3,2,24,-11,1,2016-17,Regular
9,22016,2544,0021601073,"MAR 24, 2017",CLE @ CHA,W,40,9,14,0.643,0,1,0.0,14,16,0.875,0,9,9,11,1,2,4,2,32,1,1,2016-17,Regular
10,22016,2544,0021601064,"MAR 22, 2017",CLE @ DEN,L,34,8,12,0.667,0,2,0.0,2,4,0.5,2,4,6,5,0,0,4,1,18,-30,1,2016-17,Regular
11,22016,2544,0021601043,"MAR 19, 2017",CLE @ LAL,W,38,13,22,0.591,3,8,0.375,5,8,0.625,0,6,6,7,1,0,3,2,34,12,1,2016-17,Regular
12,22016,2544,0021601014,"MAR 16, 2017",CLE vs. UTA,W,38,13,20,0.65,2,5,0.4,5,10,0.5,0,10,10,6,2,1,6,0,33,14,1,2016-17,Regular
13,22016,2544,0021600999,"MAR 14, 2017",CLE vs. DET,W,28,6,12,0.5,0,2,0.0,4,5,0.8,0,11,11,12,0,0,2,0,16,22,1,2016-17,Regular
14,22016,2544,0021600989,"MAR 12, 2017",CLE @ HOU,L,40,12,20,0.6,4,11,0.364,2,3,0.667,0,7,7,5,2,0,8,2,30,-9,1,2016-17,Regular
15,22016,2544,0021600977,"MAR 11, 2017",CLE @ ORL,W,38,8,14,0.571,2,5,0.4,6,10,0.6,0,12,12,12,0,1,4,3,24,12,1,2016-17,Regular
16,22016,2544,0021600960,"MAR 09, 2017",CLE @ DET,L,39,12,22,0.545,0,6,0.0,5,8,0.625,4,10,14,10,1,0,3,1,29,18,1,2016-17,Regular
17,22016,2544,0021600936,"MAR 06, 2017",CLE vs. MIA,L,39,11,22,0.5,2,5,0.4,6,10,0.6,3,14,17,6,1,1,3,2,30,14,1,2016-17,Regular
18,22016,2544,0021600913,"MAR 03, 2017",CLE @ ATL,W,39,14,27,0.519,6,10,0.6,4,8,0.5,1,12,13,8,0,0,2,4,38,5,1,2016-17,Regular
19,22016,2544,0021600901,"MAR 01, 2017",CLE @ BOS,L,40,10,21,0.476,3,6,0.5,5,8,0.625,5,8,13,10,1,1,4,3,28,-3,1,2016-17,Regular
20,22016,2544,0021600884,"FEB 27, 2017",CLE vs. MIL,W,37,8,12,0.667,1,2,0.5,7,9,0.778,0,10,10,6,0,0,3,1,24,8,1,2016-17,Regular
21,22016,2544,0021600853,"FEB 23, 2017",CLE vs. NYK,W,37,7,11,0.636,0,2,0.0,4,6,0.667,0,13,13,15,0,3,6,1,18,10,1,2016-17,Regular
22,22016,2544,0021600835,"FEB 15, 2017",CLE vs. IND,W,33,12,17,0.706,4,5,0.8,3,4,0.75,0,5,5,4,1,0,4,2,31,9,1,2016-17,Regular
23,22016,2544,0021600832,"FEB 14, 2017",CLE @ MIN,W,40,10,14,0.714,2,3,0.667,3,6,0.5,1,7,8,14,0,0,6,3,25,11,1,2016-17,Regular
24,22016,2544,0021600811,"FEB 11, 2017",CLE vs. DEN,W,33,11,16,0.688,1,1,1.0,4,4,1.0,0,5,5,12,2,0,6,1,27,26,1,2016-17,Regular
25,22016,2544,0021600796,"FEB 09, 2017",CLE @ OKC,L,41,8,19,0.421,1,4,0.25,1,3,0.333,1,4,5,7,2,2,3,1,18,-4,1,2016-17,Regular
26,22016,2544,0021600783,"FEB 08, 2017",CLE @ IND,W,38,9,16,0.563,1,2,0.5,6,8,0.75,1,5,6,9,1,1,4,2,25,8,1,2016-17,Regular
27,22016,2544,0021600769,"FEB 06, 2017",CLE @ WAS,W,42,12,18,0.667,6,8,0.75,2,5,0.4,0,7,7,17,2,2,6,6,32,0,1,2016-17,Regular
28,22016,2544,0021600759,"FEB 04, 2017",CLE @ NYK,W,40,12,20,0.6,4,8,0.5,4,5,0.8,0,5,5,10,0,0,5,1,32,11,1,2016-17,Regular
29,22016,2544,0021600731,"FEB 01, 2017",CLE vs. MIN,W,34,11,14,0.786,1,2,0.5,4,7,0.571,0,8,8,12,2,1,2,1,27,16,1,2016-17,Regular
30,22016,2544,0021600722,"JAN 30, 2017",CLE @ DAL,L,37,9,19,0.474,1,6,0.167,4,8,0.5,0,9,9,9,2,0,5,0,23,-8,1,2016-17,Regular
31,22016,2544,0021600712,"JAN 29, 2017",CLE vs. OKC,W,37,9,18,0.5,0,2,0.0,7,10,0.7,1,13,14,8,1,0,2,1,25,10,1,2016-17,Regular
32,22016,2544,0021600695,"JAN 27, 2017",CLE vs. BKN,W,34,13,18,0.722,1,3,0.333,4,7,0.571,0,5,5,11,0,0,5,1,31,22,1,2016-17,Regular
33,22016,2544,0021600680,"JAN 25, 2017",CLE vs. SAC,L,45,8,15,0.533,0,3,0.0,8,11,0.727,4,9,13,11,2,1,5,3,24,-1,1,2016-17,Regular
34,22016,2544,0021600671,"JAN 23, 2017",CLE @ NOP,L,44,11,21,0.524,1,4,0.25,3,4,0.75,2,8,10,12,2,0,6,2,26,-11,1,2016-17,Regular
35,22016,2544,0021600657,"JAN 21, 2017",CLE vs. SAS,L,45,11,16,0.688,2,5,0.4,5,7,0.714,0,6,6,7,2,0,7,5,29,-16,1,2016-17,Regular
36,22016,2544,0021600636,"JAN 19, 2017",CLE vs. PHX,W,39,8,12,0.667,0,2,0.0,5,8,0.625,0,9,9,15,1,2,4,2,21,14,1,2016-17,Regular
37,22016,2544,0021600619,"JAN 16, 2017",CLE @ GSW,L,35,6,18,0.333,1,4,0.25,7,10,0.7,2,6,8,2,1,0,6,1,20,-32,1,2016-17,Regular
38,22016,2544,0021600599,"JAN 13, 2017",CLE @ SAC,W,42,6,12,0.5,1,4,0.25,3,3,1.0,0,2,2,15,1,1,5,2,16,16,1,2016-17,Regular
39,22016,2544,0021600585,"JAN 11, 2017",CLE @ POR,L,31,5,12,0.417,2,5,0.4,8,9,0.889,1,10,11,4,1,1,5,1,20,-7,1,2016-17,Regular
40,22016,2544,0021600576,"JAN 10, 2017",CLE @ UTA,L,37,10,20,0.5,3,6,0.5,6,7,0.857,1,5,6,5,4,0,4,0,29,-8,1,2016-17,Regular
41,22016,2544,0021600565,"JAN 08, 2017",CLE @ PHX,W,40,11,17,0.647,2,4,0.5,4,6,0.667,3,5,8,4,1,0,7,3,28,-2,1,2016-17,Regular
42,22016,2544,0021600547,"JAN 06, 2017",CLE @ BKN,W,35,14,20,0.7,0,1,0.0,8,10,0.8,0,9,9,6,3,0,5,2,36,20,1,2016-17,Regular
43,22016,2544,0021600532,"JAN 04, 2017",CLE vs. CHI,L,37,12,21,0.571,1,2,0.5,6,9,0.667,2,6,8,7,1,0,5,2,31,-13,1,2016-17,Regular
44,22016,2544,0021600514,"JAN 02, 2017",CLE vs. NOP,W,39,9,21,0.429,0,4,0.0,8,10,0.8,2,5,7,6,2,1,4,1,26,-4,1,2016-17,Regular
45,22016,2544,0021600505,"DEC 31, 2016",CLE @ CHA,W,36,12,25,0.48,4,8,0.5,4,6,0.667,2,4,6,9,1,0,1,1,32,17,1,2016-17,Regular
46,22016,2544,0021600488,"DEC 29, 2016",CLE vs. BOS,W,44,9,18,0.5,2,6,0.333,3,7,0.429,2,6,8,11,1,3,8,2,23,1,1,2016-17,Regular
47,22016,2544,0021600457,"DEC 25, 2016",CLE vs. GSW,W,40,12,22,0.545,4,8,0.5,3,7,0.429,5,8,13,4,2,1,5,2,31,4,1,2016-17,Regular
48,22016,2544,0021600444,"DEC 23, 2016",CLE vs. BKN,W,27,7,16,0.438,0,3,0.0,5,6,0.833,1,3,4,6,3,0,1,0,19,32,1,2016-17,Regular
49,22016,2544,0021600429,"DEC 21, 2016",CLE vs. MIL,W,34,12,24,0.5,4,7,0.571,1,1,1.0,1,8,9,6,0,0,2,0,29,26,1,2016-17,Regular
50,22016,2544,0021600423,"DEC 20, 2016",CLE @ MIL,W,47,12,25,0.48,5,9,0.556,5,6,0.833,3,9,12,7,1,1,2,2,34,8,1,2016-17,Regular
51,22016,2544,0021600402,"DEC 17, 2016",CLE vs. LAL,W,39,9,18,0.5,2,5,0.4,6,11,0.545,1,6,7,9,2,2,2,1,26,17,1,2016-17,Regular
52,22016,2544,0021600368,"DEC 13, 2016",CLE vs. MEM,W,36,9,17,0.529,0,4,0.0,5,8,0.625,1,5,6,8,3,0,6,1,23,8,1,2016-17,Regular
53,22016,2544,0021600349,"DEC 10, 2016",CLE vs. CHA,W,42,17,24,0.708,5,10,0.5,5,9,0.556,1,8,9,10,3,1,5,3,44,-1,1,2016-17,Regular
54,22016,2544,0021600338,"DEC 09, 2016",CLE vs. MIA,W,37,12,22,0.545,1,3,0.333,2,4,0.5,2,6,8,8,3,0,3,2,27,22,1,2016-17,Regular
55,22016,2544,0021600327,"DEC 07, 2016",CLE @ NYK,W,32,7,10,0.7,1,2,0.5,10,14,0.714,2,4,6,7,1,2,4,2,25,32,1,2016-17,Regular
56,22016,2544,0021600305,"DEC 05, 2016",CLE @ TOR,W,42,12,26,0.462,2,7,0.286,8,9,0.889,3,5,8,7,2,0,1,2,34,9,1,2016-17,Regular
57,22016,2544,0021600286,"DEC 02, 2016",CLE @ CHI,L,45,13,22,0.591,1,3,0.333,0,0,0.0,0,5,5,13,0,0,8,2,27,-2,1,2016-17,Regular
58,22016,2544,0021600279,"DEC 01, 2016",CLE vs. LAC,L,34,5,14,0.357,0,2,0.0,6,11,0.545,1,4,5,5,2,0,5,2,16,-20,1,2016-17,Regular
59,22016,2544,0021600262,"NOV 29, 2016",CLE @ MIL,L,33,8,16,0.5,3,8,0.375,3,7,0.429,0,4,4,4,0,0,7,3,22,-12,1,2016-17,Regular
60,22016,2544,0021600245,"NOV 27, 2016",CLE @ PHI,W,42,9,19,0.474,1,4,0.25,7,9,0.778,2,8,10,13,1,0,5,0,26,2,1,2016-17,Regular
61,22016,2544,0021600227,"NOV 25, 2016",CLE vs. DAL,W,29,6,13,0.462,2,5,0.4,5,5,1.0,0,5,5,11,1,0,4,1,19,33,1,2016-17,Regular
62,22016,2544,0021600215,"NOV 23, 2016",CLE vs. POR,W,38,11,21,0.524,2,3,0.667,7,8,0.875,1,9,10,13,3,0,3,0,31,17,1,2016-17,Regular
63,22016,2544,0021600175,"NOV 18, 2016",CLE vs. DET,W,28,9,14,0.643,1,3,0.333,2,3,0.667,0,3,3,3,0,1,2,1,21,21,1,2016-17,Regular
64,22016,2544,0021600153,"NOV 15, 2016",CLE vs. TOR,W,38,10,15,0.667,2,5,0.4,6,10,0.6,0,9,9,15,1,0,5,2,28,1,1,2016-17,Regular
65,22016,2544,0021600140,"NOV 13, 2016",CLE vs. CHA,W,39,8,21,0.381,2,5,0.4,1,2,0.5,0,8,8,8,1,1,3,0,19,12,1,2016-17,Regular
66,22016,2544,0021600122,"NOV 11, 2016",CLE @ WAS,W,38,9,18,0.5,3,4,0.75,6,9,0.667,0,10,10,5,2,2,6,1,27,7,1,2016-17,Regular
67,22016,2544,0021600100,"NOV 08, 2016",CLE vs. ATL,L,37,8,17,0.471,2,5,0.4,5,5,1.0,2,7,9,5,3,0,1,3,23,7,1,2016-17,Regular
68,22016,2544,0021600080,"NOV 05, 2016",CLE @ PHI,W,36,9,23,0.391,1,5,0.2,6,7,0.857,1,7,8,14,2,1,5,1,25,11,1,2016-17,Regular
69,22016,2544,0021600068,"NOV 03, 2016",CLE vs. BOS,W,36,12,22,0.545,1,4,0.25,5,5,1.0,1,6,7,12,1,0,2,2,30,18,1,2016-17,Regular
70,22016,2544,0021600047,"NOV 01, 2016",CLE vs. HOU,W,36,6,12,0.5,1,3,0.333,6,10,0.6,3,10,13,8,0,0,4,4,19,15,1,2016-17,Regular
71,22016,2544,0021600029,"OCT 29, 2016",CLE vs. ORL,W,39,7,16,0.438,2,6,0.333,7,11,0.636,1,5,6,9,1,1,2,2,23,1,1,2016-17,Regular
72,22016,2544,0021600018,"OCT 28, 2016",CLE @ TOR,W,39,7,16,0.438,2,6,0.333,5,7,0.714,2,6,8,7,0,0,5,2,21,0,1,2016-17,Regular
73,22016,2544,0021600001,"OCT 25, 2016",CLE vs. NYK,W,32,9,14,0.643,0,3,0.0,1,2,0.5,3,8,11,14,0,1,4,3,19,26,1,2016-17,Regular
0,42017,2544,0041700404,"JUN 08, 2018",CLE vs. GSW,L,41,7,13,0.538,0,1,0.0,9,11,0.818,1,6,7,8,0,1,6,5,23,-21,1,2017-18,Playoffs
1,42017,2544,0041700403,"JUN 06, 2018",CLE vs. GSW,L,47,13,28,0.464,1,6,0.167,6,7,0.857,3,7,10,11,2,2,4,2,33,-8,1,2017-18,Playoffs
